"TIME","GEO","TRA_MEAS","UNIT","Value","Flag and Footnotes"
"2000","Comunidad de Madrid","Passengers carried","Thousand passengers","32,717",""
"2000","Centro (ES)","Passengers carried","Thousand passengers","258",""
"2000","Castilla y León","Passengers carried","Thousand passengers","231",""
"2000","Castilla-la Mancha","Passengers carried","Thousand passengers","0",""
"2000","Extremadura","Passengers carried","Thousand passengers","26",""
"2000","Este (ES)","Passengers carried","Thousand passengers","51,326",""
"2000","Cataluña","Passengers carried","Thousand passengers","20,794",""
"2000","Comunidad Valenciana","Passengers carried","Thousand passengers","8,217",""
"2000","Illes Balears","Passengers carried","Thousand passengers","25,848",""
"2000","Sur (ES)","Passengers carried","Thousand passengers","13,603",""
"2000","Andalucía","Passengers carried","Thousand passengers","13,443",""
"2000","Región de Murcia","Passengers carried","Thousand passengers","149",""
"2000","Ciudad Autónoma de Ceuta (ES)","Passengers carried","Thousand passengers","7",""
"2000","Ciudad Autónoma de Melilla (ES)","Passengers carried","Thousand passengers","262",""
"2000","Canarias (ES)","Passengers carried","Thousand passengers","27,021",""
"2000","Canarias (ES)","Passengers carried","Thousand passengers","27,021",""
"2000","France","Passengers carried","Thousand passengers","100,064",""
"2000","Île de France","Passengers carried","Thousand passengers","73,498",""
"2000","Île de France","Passengers carried","Thousand passengers","73,498",""
"2000","Bassin Parisien","Passengers carried","Thousand passengers","377",""
"2000","Champagne-Ardenne","Passengers carried","Thousand passengers",":",""
"2000","Picardie","Passengers carried","Thousand passengers","377",""
"2000","Haute-Normandie","Passengers carried","Thousand passengers",":",""
"2000","Centre (FR)","Passengers carried","Thousand passengers",":",""
"2000","Basse-Normandie","Passengers carried","Thousand passengers",":",""
"2000","Bourgogne","Passengers carried","Thousand passengers",":",""
"2000","Nord - Pas-de-Calais","Passengers carried","Thousand passengers","978",""
"2000","Nord - Pas-de-Calais","Passengers carried","Thousand passengers","978",""
"2000","Est (FR)","Passengers carried","Thousand passengers","7,855",""
"2000","Lorraine","Passengers carried","Thousand passengers","328",""
"2000","Alsace","Passengers carried","Thousand passengers","7,527",""
"2000","Franche-Comté","Passengers carried","Thousand passengers",":",""
"2000","Ouest (FR)","Passengers carried","Thousand passengers","2,984",""
"2000","Pays de la Loire","Passengers carried","Thousand passengers","1,868",""
"2000","Bretagne","Passengers carried","Thousand passengers","1,146",""
"2000","Poitou-Charentes","Passengers carried","Thousand passengers",":",""
"2000","Sud-Ouest (FR)","Passengers carried","Thousand passengers","10,012",""
"2000","Aquitaine","Passengers carried","Thousand passengers","4,374",""
"2000","Midi-Pyrénées","Passengers carried","Thousand passengers","5,637",""
"2000","Limousin","Passengers carried","Thousand passengers",":",""
"2000","Centre-Est (FR)","Passengers carried","Thousand passengers","5,915",""
"2000","Rhône-Alpes","Passengers carried","Thousand passengers","5,915",""
"2000","Auvergne","Passengers carried","Thousand passengers",":",""
"2000","Méditerranée","Passengers carried","Thousand passengers","19,885",""
"2000","Languedoc-Roussillon","Passengers carried","Thousand passengers","2,520",""
"2000","Provence-Alpes-Côte d'Azur","Passengers carried","Thousand passengers","16,357",""
"2000","Corse","Passengers carried","Thousand passengers","1,885",""
"2000","Départements d'outre-mer","Passengers carried","Thousand passengers",":",""
"2000","Mayotte","Passengers carried","Thousand passengers",":",""
"2000","Départements d'outre-mer (NUTS 2010)","Passengers carried","Thousand passengers","5,086",""
"2000","Guadeloupe (NUTS 2010)","Passengers carried","Thousand passengers","1,958",""
"2000","Martinique (NUTS 2010)","Passengers carried","Thousand passengers","1,618",""
"2000","Guyane (NUTS 2010)","Passengers carried","Thousand passengers","432",""
"2000","Réunion (NUTS 2010)","Passengers carried","Thousand passengers","1,463",""
"2000","Extra-Regio NUTS 1","Passengers carried","Thousand passengers",":",""
"2000","Extra-Regio NUTS 2","Passengers carried","Thousand passengers",":",""
"2000","Croatia","Passengers carried","Thousand passengers",":",""
"2000","Hrvatska","Passengers carried","Thousand passengers",":",""
"2000","Jadranska Hrvatska","Passengers carried","Thousand passengers",":",""
"2000","Kontinentalna Hrvatska","Passengers carried","Thousand passengers",":",""
"2000","Sjeverozapadna Hrvatska (former statistical region)","Passengers carried","Thousand passengers",":",""
"2000","Italy","Passengers carried","Thousand passengers","68,184",""
"2000","Nord-Ovest","Passengers carried","Thousand passengers","31,612",""
"2000","Piemonte","Passengers carried","Thousand passengers","2,819",""
"2000","Valle d'Aosta/Vallée d'Aoste","Passengers carried","Thousand passengers",":",""
"2000","Liguria","Passengers carried","Thousand passengers","1,049",""
"2000","Lombardia","Passengers carried","Thousand passengers","27,809",""
"2000","Nord-Est","Passengers carried","Thousand passengers","10,594",""
"2000","Provincia Autonoma di Bolzano/Bozen","Passengers carried","Thousand passengers",":",""
"2000","Veneto","Passengers carried","Thousand passengers","6,401",""
"2000","Friuli-Venezia Giulia","Passengers carried","Thousand passengers","567",""
"2000","Emilia-Romagna","Passengers carried","Thousand passengers","3,627",""
"2000","Centro (IT)","Passengers carried","Thousand passengers","29,402",""
"2000","Toscana","Passengers carried","Thousand passengers","2,748",""
"2000","Umbria","Passengers carried","Thousand passengers","48",""
"2000","Marche","Passengers carried","Thousand passengers","386",""
"2000","Lazio","Passengers carried","Thousand passengers","26,706",""
"2000","Sud","Passengers carried","Thousand passengers","7,029",""
"2000","Abruzzo","Passengers carried","Thousand passengers","82",""
"2000","Campania","Passengers carried","Thousand passengers","4,018",""
"2000","Puglia","Passengers carried","Thousand passengers","1,770",""
"2000","Calabria","Passengers carried","Thousand passengers","1,160",""
"2000","Isole","Passengers carried","Thousand passengers","10,571",""
"2000","Sicilia","Passengers carried","Thousand passengers","6,817",""
"2000","Sardegna","Passengers carried","Thousand passengers","3,807",""
"2000","Extra-Regio NUTS 1","Passengers carried","Thousand passengers","121",""
"2000","Extra-Regio NUTS 2","Passengers carried","Thousand passengers","121",""
"2000","Cyprus","Passengers carried","Thousand passengers",":",""
"2000","Kypros","Passengers carried","Thousand passengers",":",""
"2000","Kypros","Passengers carried","Thousand passengers",":",""
"2000","Latvia","Passengers carried","Thousand passengers",":",""
"2000","Latvija","Passengers carried","Thousand passengers",":",""
"2000","Latvija","Passengers carried","Thousand passengers",":",""
"2000","Lithuania","Passengers carried","Thousand passengers",":",""
"2000","Lietuva","Passengers carried","Thousand passengers",":",""
"2000","Lietuva","Passengers carried","Thousand passengers",":",""
"2000","Luxembourg","Passengers carried","Thousand passengers","1,656",""
"2000","Luxembourg","Passengers carried","Thousand passengers","1,656",""
"2000","Luxembourg","Passengers carried","Thousand passengers","1,656",""
"2000","Hungary","Passengers carried","Thousand passengers",":",""
"2000","Közép-Magyarország","Passengers carried","Thousand passengers",":",""
"2000","Közép-Magyarország","Passengers carried","Thousand passengers",":",""
"2000","Malta","Passengers carried","Thousand passengers",":",""
"2000","Malta","Passengers carried","Thousand passengers",":",""
"2000","Malta","Passengers carried","Thousand passengers",":",""
"2000","Netherlands","Passengers carried","Thousand passengers","40,626",""
"2000","Noord-Nederland","Passengers carried","Thousand passengers","81",""
"2000","Drenthe","Passengers carried","Thousand passengers","81",""
"2000","West-Nederland","Passengers carried","Thousand passengers","39,976",""
"2000","Noord-Holland","Passengers carried","Thousand passengers","39,270",""
"2000","Zuid-Holland","Passengers carried","Thousand passengers","707",""
"2000","Zuid-Nederland","Passengers carried","Thousand passengers","745",""
"2000","Noord-Brabant","Passengers carried","Thousand passengers","348",""
"2000","Limburg (NL)","Passengers carried","Thousand passengers","397",""
"2000","Austria","Passengers carried","Thousand passengers","14,766",""
"2000","Ostösterreich","Passengers carried","Thousand passengers","11,787",""
"2000","Niederösterreich","Passengers carried","Thousand passengers","11,787",""
"2000","Südösterreich","Passengers carried","Thousand passengers","952",""
"2000","Kärnten","Passengers carried","Thousand passengers","229",""
"2000","Steiermark","Passengers carried","Thousand passengers","723",""
"2000","Westösterreich","Passengers carried","Thousand passengers","2,556",""
"2000","Oberösterreich","Passengers carried","Thousand passengers","707",""
"2000","Salzburg","Passengers carried","Thousand passengers","1,193",""
"2000","Tirol","Passengers carried","Thousand passengers","666",""
"2000","Poland","Passengers carried","Thousand passengers",":",""
"2000","Region Centralny","Passengers carried","Thousand passengers",":",""
"2000","Lódzkie","Passengers carried","Thousand passengers",":",""
"2000","Mazowieckie","Passengers carried","Thousand passengers",":",""
"2000","Region Poludniowy","Passengers carried","Thousand passengers",":",""
"2000","Malopolskie","Passengers carried","Thousand passengers",":",""
"2000","Slaskie","Passengers carried","Thousand passengers",":",""
"2000","Region Wschodni","Passengers carried","Thousand passengers",":",""
"2000","Podkarpackie","Passengers carried","Thousand passengers",":",""
"2000","Region Pólnocno-Zachodni","Passengers carried","Thousand passengers",":",""
"2000","Wielkopolskie","Passengers carried","Thousand passengers",":",""
"2000","Zachodniopomorskie","Passengers carried","Thousand passengers",":",""
"2000","Region Poludniowo-Zachodni","Passengers carried","Thousand passengers",":",""
"2000","Dolnoslaskie","Passengers carried","Thousand passengers",":",""
"2000","Region Pólnocny","Passengers carried","Thousand passengers",":",""
"2000","Kujawsko-Pomorskie","Passengers carried","Thousand passengers",":",""
"2000","Pomorskie","Passengers carried","Thousand passengers",":",""
"2000","Portugal","Passengers carried","Thousand passengers","16,226",""
"2000","Continente","Passengers carried","Thousand passengers","15,688",""
"2000","Norte","Passengers carried","Thousand passengers","2,732",""
"2000","Algarve","Passengers carried","Thousand passengers","4,569",""
"2000","Área Metropolitana de Lisboa","Passengers carried","Thousand passengers","9,213",""
"2000","Alentejo","Passengers carried","Thousand passengers",":",""
"2000","Região Autónoma dos Açores (PT)","Passengers carried","Thousand passengers","793",""
"2000","Região Autónoma dos Açores (PT)","Passengers carried","Thousand passengers","793",""
"2000","Região Autónoma da Madeira (PT)","Passengers carried","Thousand passengers","157",""
"2000","Região Autónoma da Madeira (PT)","Passengers carried","Thousand passengers","157",""
"2000","Romania","Passengers carried","Thousand passengers",":",""
"2000","Macroregiunea unu","Passengers carried","Thousand passengers",":",""
"2000","Nord-Vest","Passengers carried","Thousand passengers",":",""
"2000","Centru","Passengers carried","Thousand passengers",":",""
"2000","Macroregiunea doi","Passengers carried","Thousand passengers",":",""
"2000","Nord-Est","Passengers carried","Thousand passengers",":",""
"2000","Sud-Est","Passengers carried","Thousand passengers",":",""
"2000","Macroregiunea trei","Passengers carried","Thousand passengers",":",""
"2000","Bucuresti - Ilfov","Passengers carried","Thousand passengers",":",""
"2000","Macroregiunea patru","Passengers carried","Thousand passengers",":",""
"2000","Sud-Vest Oltenia","Passengers carried","Thousand passengers",":",""
"2000","Vest","Passengers carried","Thousand passengers",":",""
"2000","Slovenia","Passengers carried","Thousand passengers",":",""
"2000","Slovenija","Passengers carried","Thousand passengers",":",""
"2000","Zahodna Slovenija (NUTS 2010)","Passengers carried","Thousand passengers",":",""
"2000","Slovakia","Passengers carried","Thousand passengers",":",""
"2000","Slovensko","Passengers carried","Thousand passengers",":",""
